duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,root_shell,label
907,1,0,2,3155,4966,0,9,13,60,1,0,3
59,2,4,1,1690,272,1,48,14,57,0,0,2
278,2,4,1,3007,1202,1,90,88,68,3,1,3
119,2,1,2,1729,1807,0,61,35,92,4,1,4
567,2,0,2,2072,3739,0,82,96,78,2,0,2
479,0,0,0,1223,3670,0,14,89,11,4,0,1
150,1,4,2,21,2924,0,90,90,40,1,1,3
843,1,2,1,2584,344,1,21,45,52,4,1,3
241,0,3,1,4211,2582,0,30,75,97,1,1,0
969,0,1,3,4100,3687,1,27,35,44,0,0,4
996,2,2,0,3349,2660,0,88,5,55,2,1,0
878,1,1,2,1397,4162,0,79,2,17,1,1,1
680,0,2,3,4928,546,1,24,29,6,4,1,1
390,1,4,3,939,1461,0,94,41,31,0,1,3
900,1,0,0,1689,1752,1,71,12,59,3,1,0
442,0,4,3,777,4841,0,36,85,69,0,1,0
7,0,4,3,2387,4230,1,30,74,37,0,0,0
585,1,4,2,1258,766,1,81,38,24,0,0,0
443,0,3,3,4519,1242,1,40,14,9,4,1,2
295,1,3,1,4060,2597,0,34,58,17,4,1,4
634,0,3,0,1546,1009,0,23,41,99,1,0,4
423,2,4,0,2411,3366,0,15,49,60,3,1,2
819,2,2,3,1580,4378,1,78,39,1,1,1,1
839,1,0,1,39,1915,0,38,3,82,3,1,4
364,1,0,2,3692,4475,0,17,27,42,3,0,2
214,2,0,1,643,4534,1,70,67,19,2,1,1
504,2,4,0,4848,3066,0,27,7,44,2,0,2
764,1,1,3,625,4153,0,4,56,36,1,1,1
210,2,4,0,1746,3664,1,56,93,21,1,1,3
736,0,2,2,2351,4935,0,86,29,33,1,1,3
753,2,0,3,877,1966,1,82,23,90,3,1,0
268,1,3,0,3116,2607,1,25,34,71,0,1,2
694,2,2,3,1260,2783,1,33,17,84,0,1,2
785,1,0,2,274,4206,1,57,72,15,3,0,1
91,0,2,2,2092,1814,1,33,49,42,1,1,1
411,1,1,3,781,2520,0,62,65,65,2,0,3
381,0,0,3,1768,955,1,35,76,98,2,0,0
191,2,0,2,297,3066,1,43,43,86,3,0,3
261,2,3,1,868,2188,1,67,72,29,0,1,3
29,1,4,1,884,3962,0,30,57,73,1,0,0
414,0,3,3,2616,1783,0,89,50,59,3,0,0
713,2,4,2,1225,624,0,26,16,40,2,0,3
883,2,1,1,1770,3473,1,37,25,89,2,0,3
949,0,4,3,435,517,0,20,42,31,0,0,3
859,2,1,2,2728,4297,0,78,27,48,0,1,0
344,1,4,1,4856,1962,0,12,25,44,2,0,1
32,2,2,1,1555,995,1,82,36,32,3,0,2
236,1,2,0,4617,446,1,74,39,24,0,1,4
581,0,1,0,1982,2656,1,88,94,35,0,1,0
675,2,3,0,3772,243,0,55,43,66,2,1,2
490,1,4,1,2346,2433,1,33,28,45,1,0,4
127,2,3,3,2945,2160,0,5,17,55,4,1,4
882,0,3,2,2480,4527,0,67,4,89,2,1,0
339,0,2,1,3536,2232,0,59,45,71,4,0,3
674,2,4,3,2779,4911,1,57,46,0,3,1,1
370,1,4,3,3059,1714,1,92,37,7,3,1,2
435,2,2,2,1375,4103,1,68,93,12,3,0,0
532,0,2,3,2581,1562,1,99,53,95,3,0,2
379,2,4,3,254,1679,1,10,38,78,3,1,1
380,1,1,0,640,480,0,66,36,87,0,1,1
507,0,1,1,4109,621,0,77,45,5,2,1,3
469,0,1,0,2797,182,0,35,59,96,2,0,0
51,2,3,1,1622,2654,0,86,98,11,2,1,3
589,1,1,3,3206,1457,1,6,27,1,4,0,1
329,0,1,3,2992,4555,0,30,14,85,2,1,0
309,0,2,3,1986,4104,1,66,61,63,0,1,1
276,2,1,1,220,4207,0,67,21,75,2,0,2
604,1,4,1,3843,1383,1,62,58,73,2,0,2
556,0,3,1,2133,2983,1,47,23,7,1,0,3
565,2,0,2,2504,2667,0,68,84,53,4,1,2
86,1,3,2,308,1878,1,11,14,56,4,0,3
301,0,3,2,318,4960,1,56,0,80,2,1,3
942,0,3,3,4522,776,0,23,33,51,3,0,3
942,0,4,2,2277,3856,0,58,51,4,1,1,1
50,1,4,1,368,1977,1,3,17,19,3,0,1
997,0,2,1,2182,2485,0,34,56,64,2,0,0
556,0,3,2,1033,2117,0,1,5,43,0,1,4
318,2,4,3,3913,4774,1,88,48,84,1,0,1
953,1,3,2,3158,1776,0,60,68,23,2,1,0
980,2,0,2,501,1858,1,50,63,37,3,1,1
429,2,1,1,615,3424,0,18,93,84,2,0,4
699,1,2,0,4633,1262,1,39,9,30,2,1,3
247,0,0,0,2631,3324,0,50,56,7,4,0,0
713,1,0,0,4449,460,1,44,83,64,0,1,1
135,1,0,1,2621,3271,1,41,9,79,2,0,0
582,2,1,0,385,1769,1,76,11,62,3,0,0
445,2,2,3,1322,2880,1,74,84,24,2,1,3
878,0,1,0,378,820,0,48,57,90,1,1,2
506,1,2,3,3455,141,1,84,91,70,0,0,3
259,1,4,2,2869,3602,1,55,28,2,2,1,3
172,2,4,0,3170,13,1,44,52,76,2,1,1
62,1,3,1,2709,4731,1,97,28,62,0,0,2
774,0,2,0,4977,1751,1,50,81,80,2,1,1
284,0,0,2,4309,3455,0,30,4,7,0,0,0
696,0,1,0,2594,610,1,75,95,0,2,0,4
712,0,2,0,4182,63,0,82,38,87,0,0,2
361,1,2,3,4664,174,1,95,59,11,2,0,0
1,1,0,1,1068,4387,0,91,83,35,0,0,1
682,2,3,2,3270,3832,1,4,83,91,2,0,3
779,2,0,3,991,142,1,53,26,70,3,0,2
592,2,4,1,4155,32,0,77,63,93,2,0,4
910,0,4,2,1559,886,0,16,70,18,1,0,0
594,1,4,1,4189,2704,0,69,67,80,4,1,0
164,2,0,2,2806,1535,1,31,58,14,4,0,1
842,0,2,3,3683,185,0,47,2,18,3,1,4
683,2,1,1,3127,4828,0,8,38,83,4,0,3
489,0,4,1,2487,155,1,20,26,65,0,0,2
549,0,4,3,1334,4250,0,28,90,53,4,0,1
945,2,2,1,1121,676,0,86,89,5,4,0,0
120,2,0,0,1239,2216,0,79,24,29,0,0,1
227,0,3,1,4721,4255,1,3,27,98,3,1,1
512,2,4,1,2115,2670,1,23,55,99,0,1,3
288,2,3,3,2441,866,0,88,23,3,1,1,3
287,1,2,0,2879,2789,0,82,23,11,2,0,1
967,1,1,3,960,2384,1,85,27,79,4,0,4
866,2,0,1,2669,1423,1,21,36,24,4,0,1
962,2,1,0,1967,3487,0,19,5,83,2,1,2
469,0,2,1,206,36,1,79,48,12,4,0,2
746,1,1,2,4684,1664,0,32,78,32,2,0,1
621,1,0,3,3442,493,1,77,92,71,2,1,4
18,0,1,0,4581,3843,0,62,84,86,4,1,4
691,1,0,1,3790,3974,1,91,46,43,4,0,3
555,1,0,3,2466,4653,1,18,17,7,0,0,1
600,2,1,1,3596,3137,0,23,13,70,4,1,0
212,2,0,2,1815,853,1,66,15,22,3,0,0
282,1,2,0,2561,4995,1,67,39,53,0,0,3
310,0,4,1,2385,2087,1,38,1,44,0,1,4
506,1,4,1,654,4298,0,77,32,60,4,1,0
651,2,0,2,1348,3919,0,19,69,72,0,0,2
150,1,3,3,1108,2449,1,7,46,43,4,0,1
551,1,2,1,2010,2187,1,69,79,28,1,0,1
945,1,2,3,3934,2051,1,53,27,56,4,0,0
639,0,2,0,4073,138,1,60,73,83,3,0,1
275,0,2,0,2989,2940,1,68,90,19,1,1,3
835,1,3,1,3635,373,0,1,66,40,3,1,4
420,1,0,1,172,1553,0,83,47,80,1,0,1
664,0,0,1,785,702,1,11,42,31,4,1,3
546,1,4,2,4411,4676,1,24,91,55,2,0,4
543,0,4,2,1720,2691,1,7,84,80,4,0,0
721,0,4,3,2040,2151,1,82,9,58,3,1,2
730,1,2,3,3951,891,0,77,49,77,1,0,1
158,1,1,2,1027,2698,1,40,23,31,2,1,3
910,0,0,1,3430,4114,0,76,40,22,4,0,0
932,1,0,1,1397,1126,0,32,3,70,4,1,3
854,2,4,0,823,1371,0,95,33,97,4,1,4
840,2,2,1,3766,3178,0,89,10,88,1,0,2
274,2,2,2,199,2273,1,45,55,61,2,0,2
87,1,2,2,3692,4192,0,19,71,21,1,0,0
104,1,2,1,3454,1800,0,88,15,14,2,0,1
546,1,2,0,546,2027,1,68,15,0,2,1,2
432,2,4,1,845,2522,0,38,67,50,0,0,2
834,2,1,0,2465,804,1,70,20,30,2,1,4
710,2,0,0,830,4721,0,6,5,16,0,0,4
845,1,0,3,946,3803,0,28,32,59,1,1,4
251,0,4,2,3705,747,1,15,92,4,3,1,3
758,0,1,2,3218,3042,0,22,1,62,2,1,2
594,0,0,0,3905,54,1,68,68,46,3,0,2
338,0,2,2,3523,1617,0,58,75,93,0,1,1
266,0,4,3,777,960,1,6,83,73,4,0,1
481,2,3,1,879,1554,1,35,9,84,3,1,1
263,2,3,3,3826,2911,1,9,59,42,0,0,0
2,2,1,1,549,1259,1,10,89,20,4,0,0
102,2,2,1,1538,1677,0,19,12,88,3,0,1
350,2,0,1,1755,139,0,40,81,20,0,1,4
781,1,2,3,2006,1539,0,40,47,74,2,1,0
843,2,4,1,3196,4375,1,6,37,17,0,1,2
937,1,3,3,1805,3292,1,38,72,29,2,1,2
528,0,2,2,4248,4713,0,92,87,8,2,0,4
342,2,2,1,3538,4325,0,93,77,71,3,1,0
467,0,4,3,4366,1121,1,67,55,59,2,0,4
470,0,1,1,3099,3687,0,54,19,97,4,0,1
319,1,0,1,3336,424,1,93,26,95,1,0,3
949,0,1,1,4770,1051,1,30,45,30,4,0,2
136,2,4,2,1138,3043,0,86,99,95,0,0,0
30,1,2,1,911,1579,1,23,51,37,3,1,3
449,0,0,0,16,4626,1,60,90,80,4,0,0
593,0,0,2,3763,176,1,54,29,2,0,0,4
312,1,2,0,4401,2391,1,39,73,18,0,1,1
863,2,2,3,4190,1967,1,5,22,17,4,0,1
12,2,0,3,3321,1445,1,27,13,71,3,0,2
6,0,2,1,3966,3771,1,60,21,10,1,1,2
621,1,1,2,571,2450,1,81,15,12,0,1,1
510,0,2,2,2764,1684,0,12,16,25,3,0,3
554,1,2,0,454,544,1,25,46,91,3,1,0
438,0,4,3,1556,1537,1,96,28,77,4,1,0
239,2,0,2,1248,3466,0,44,76,76,1,0,1
954,1,3,2,2584,4775,1,89,84,48,1,0,0
169,2,2,2,2328,1186,0,77,22,58,4,1,1
246,1,2,2,3004,2799,0,28,60,7,0,0,4
123,1,3,2,273,2639,0,18,74,54,4,1,3
264,0,2,2,672,2288,1,41,82,53,3,0,4
318,2,3,3,672,152,0,26,33,42,2,1,0
667,2,1,2,101,3557,0,35,19,45,1,1,3
108,1,4,2,4882,4323,1,77,41,30,1,1,0
884,1,2,1,4329,2364,1,50,26,18,3,1,4
59,0,2,3,319,1107,0,82,77,93,2,1,0
803,1,0,0,4711,1112,1,46,74,93,2,0,0
453,1,4,3,416,922,0,75,93,97,3,1,0
405,0,4,0,4034,2233,0,89,91,92,2,0,2
914,0,0,0,4057,3204,0,41,62,58,4,1,2
133,2,4,3,4308,98,1,28,6,2,3,1,1
687,1,3,0,1737,4397,0,94,5,30,4,0,4
841,0,1,2,3004,4235,1,6,66,20,3,0,4
79,0,1,2,2165,648,1,58,27,52,4,0,2
934,1,3,1,3042,439,0,67,12,46,1,1,4
274,1,3,3,389,3313,0,58,77,91,3,0,3
862,0,1,2,4274,1853,1,18,87,66,2,1,1
981,2,4,3,4385,970,0,85,97,84,4,0,4
945,2,0,1,3497,4403,1,74,29,29,4,0,0
325,1,1,2,242,1239,1,27,79,38,3,1,2
633,0,0,1,2403,3737,0,76,76,50,2,1,0
481,1,4,1,3697,3922,0,56,12,59,4,1,2
306,0,0,2,7,2896,0,31,61,4,1,0,0
738,0,1,3,1377,1400,0,64,61,9,2,0,4
971,0,1,3,726,1019,0,55,59,55,4,0,2
306,1,2,2,1520,2496,0,83,51,89,0,1,3
945,1,3,0,4670,4857,0,98,75,26,0,1,0
746,0,3,0,4546,2573,0,6,57,24,0,0,0
523,2,4,0,3863,3642,0,23,8,86,4,0,3
959,2,0,0,4196,3973,0,4,57,32,1,1,2
566,2,0,3,115,564,1,96,71,65,1,0,2
677,0,1,3,2670,255,1,39,32,72,0,1,2
725,0,0,0,1704,690,0,68,64,22,2,1,2
692,0,1,1,3572,2307,0,59,37,71,2,1,1
911,1,0,1,2616,551,0,98,45,18,4,1,2
358,0,4,3,1509,4465,1,66,60,13,0,0,3
186,1,1,0,4419,642,1,96,45,19,4,1,3
564,0,1,3,710,4118,1,82,83,10,2,0,2
129,1,4,1,3544,2074,0,68,95,29,0,0,0
606,2,0,2,4453,3627,1,91,42,50,2,0,1
478,0,4,3,2668,4915,0,57,81,3,2,0,3
399,1,0,1,1877,4364,1,47,93,7,4,0,1
953,2,0,2,1203,2656,1,34,62,60,0,0,2
420,1,0,2,1187,2100,1,55,56,53,4,1,1
971,0,1,0,3970,3080,0,88,44,20,0,0,1
491,2,3,3,4520,4513,1,44,82,85,4,0,3
500,0,4,3,1429,3865,1,36,18,95,1,0,4
973,1,4,2,1541,4370,1,88,4,24,0,0,3
631,0,4,0,1054,4103,0,4,13,68,0,1,4
651,2,0,3,3078,2108,0,27,62,94,3,1,3
56,2,1,3,986,129,1,88,26,23,0,0,0
408,0,2,1,2245,4902,1,82,29,46,3,0,2
831,1,3,2,4002,3741,0,27,9,69,1,0,3
234,1,4,2,903,171,0,55,17,46,1,1,0
505,1,3,3,807,3505,1,94,97,14,4,1,2
485,0,1,1,4664,486,1,30,86,4,1,0,2
161,1,3,0,138,4305,1,77,39,28,0,1,2
868,0,1,3,473,3380,0,37,22,25,4,1,0
18,1,1,0,1686,3371,1,95,6,22,1,1,2
190,0,0,1,31,1214,1,24,48,17,0,0,4
577,0,3,2,1920,1430,0,80,68,35,0,0,1
771,1,0,1,3485,2321,0,3,89,97,2,0,0
44,2,2,0,2562,4233,0,8,21,77,1,1,4
886,1,3,2,1231,227,0,97,42,8,2,0,1
656,2,1,0,4019,239,1,22,27,29,1,1,3
993,2,3,2,3672,2342,1,14,42,78,3,1,2
254,1,3,2,4272,1431,0,55,19,51,0,0,1
437,2,0,3,377,2174,1,63,44,9,0,1,4
803,0,1,3,1537,2462,1,99,98,72,0,1,2
148,0,3,3,2563,2973,0,34,37,66,0,0,1
523,1,1,1,2327,2296,0,78,46,57,4,1,2
60,0,1,3,575,3663,0,51,49,94,3,1,2
549,2,2,2,529,4805,0,11,20,78,0,0,2
626,0,1,0,4835,1892,1,55,85,36,4,1,0
347,1,2,2,536,666,1,78,73,51,3,0,0
205,0,2,3,4431,4,0,28,26,44,3,1,4
503,2,2,1,1210,3014,0,23,95,9,3,0,4
701,2,2,1,2792,4018,0,83,23,42,1,1,2
430,0,2,0,565,4594,0,38,57,74,4,1,4
281,0,1,0,2791,2607,1,87,6,33,3,0,2
676,1,3,0,2714,1603,1,34,93,11,1,0,0
216,2,3,0,307,4963,0,23,69,31,0,0,1
509,2,1,0,1943,3524,1,41,68,95,3,1,0
840,1,2,1,131,3456,1,42,49,96,3,0,0
974,2,0,1,3616,3179,0,64,1,1,0,0,2
815,0,0,1,1082,435,0,62,44,87,2,0,1
991,1,0,0,4621,4322,0,48,32,76,3,0,0
329,1,4,1,3199,2156,1,59,8,20,0,1,4
404,2,3,1,4620,568,0,68,26,71,4,1,3
842,1,3,0,1567,4909,0,58,71,4,2,1,3
949,1,0,2,331,3009,0,69,20,92,4,0,0
855,2,4,2,363,2836,1,39,28,33,3,0,1
385,0,3,3,3257,1196,0,79,63,41,3,1,1
168,2,1,2,1803,424,0,42,49,5,4,1,1
817,2,1,3,1112,658,1,33,11,69,2,1,1
605,0,1,2,2781,2398,0,78,60,48,3,1,2
973,2,1,1,1425,1837,1,92,31,75,2,0,1
361,2,2,3,474,4914,0,56,6,45,2,1,0
799,1,1,2,291,258,1,86,88,57,2,0,0
566,1,2,1,684,3736,1,35,58,87,2,1,3
707,0,3,3,1566,4890,1,28,19,18,0,1,2
71,0,2,0,1538,1797,1,63,65,9,2,1,0
63,2,0,1,1750,2314,1,16,92,81,0,0,1
863,0,0,1,451,3624,0,45,98,98,0,0,3
906,1,4,0,1357,4800,0,38,1,8,0,1,2
831,2,4,0,3963,1413,1,4,60,79,2,0,3
499,1,2,2,61,1810,0,52,74,63,3,1,1
589,1,3,0,1817,1025,1,40,81,1,1,1,0
216,2,2,1,3767,1448,0,45,85,63,2,1,2
500,2,0,2,1855,1519,1,3,72,27,3,0,1
217,1,3,1,4554,4905,0,0,10,57,1,0,4
160,0,3,3,4828,392,1,84,44,11,4,0,2
898,2,0,2,1046,4844,0,35,81,92,4,1,3
278,2,3,3,2525,1849,1,72,30,72,4,0,1
581,2,1,1,2794,2595,1,72,83,56,1,1,4
201,0,3,3,2182,3786,0,50,53,19,0,0,4
909,0,2,0,136,2300,0,90,21,83,0,1,3
976,2,4,0,2602,1926,1,52,26,91,4,1,2
396,2,0,2,3385,2312,0,28,72,96,2,0,1
780,2,4,2,4681,3940,0,10,6,78,0,0,2
98,2,1,0,2572,1301,0,51,98,17,3,1,4
144,2,2,2,3586,29,1,3,72,53,1,0,0
860,1,3,2,3321,1756,1,18,93,27,2,0,3
676,1,3,0,3510,3410,1,75,68,3,2,0,2
623,0,2,1,4793,4191,1,98,40,16,3,1,1
708,2,4,1,599,2230,1,13,67,39,1,1,2
201,1,0,2,650,3033,1,34,4,26,4,1,1
237,2,0,1,1776,3975,0,11,19,7,3,0,1
369,0,3,0,4349,4935,0,15,82,30,3,0,1
511,0,0,2,134,821,0,53,50,62,4,0,1
16,0,2,3,2028,1614,1,18,31,74,0,1,2
164,2,4,3,690,1823,1,50,26,47,4,1,4
733,2,3,2,1081,4917,0,56,29,1,1,0,1
283,1,4,2,4092,2632,1,15,74,57,1,1,1
864,1,3,1,1523,1505,0,60,88,86,0,1,1
918,1,1,2,4678,4414,0,56,13,39,2,1,4
283,1,2,0,2684,1884,0,69,95,25,3,0,1
4,2,0,2,936,3598,0,70,21,19,4,1,3
571,2,2,3,995,4305,1,19,86,67,2,0,2
341,1,4,0,782,121,1,94,10,87,0,0,3
317,2,1,2,1602,2867,0,55,39,98,4,0,4
691,2,1,1,2434,3860,0,70,82,59,3,1,0
174,2,0,3,1014,3600,0,40,70,81,3,0,1
627,1,2,2,4905,961,1,18,26,18,2,0,1
233,0,4,3,4751,861,1,66,23,11,1,0,2
150,1,3,2,3001,215,1,99,21,5,3,0,3
186,0,0,1,765,4338,1,66,62,4,2,0,3
279,0,4,3,4730,1010,1,14,54,46,3,0,3
823,1,0,3,1169,2341,0,74,88,83,2,1,1
157,0,0,0,4808,287,0,88,95,4,4,0,2
414,1,4,0,2530,4878,0,46,18,7,3,1,3
931,1,4,0,3657,4664,0,13,15,8,2,0,4
544,1,0,3,1632,416,0,45,79,47,1,0,3
950,1,3,0,4179,4566,0,67,95,42,2,1,3
780,0,2,3,4929,1053,1,77,81,87,3,0,0
692,1,0,2,151,2398,1,34,34,6,3,0,3
460,0,1,1,3305,1037,0,77,5,84,4,1,0
340,0,1,0,2036,2653,0,94,30,4,4,0,4
239,0,1,0,2281,4692,1,51,99,69,1,0,4
11,1,4,0,1627,3323,1,93,65,77,1,1,2
566,2,0,0,4305,3828,0,10,79,8,4,0,1
291,0,1,1,3193,4603,1,79,4,58,0,1,0
427,2,4,3,4431,2981,1,91,99,77,4,1,4
284,1,2,3,4955,1165,0,87,80,99,3,1,3
276,2,4,2,3991,2229,0,30,88,6,1,0,2
804,2,4,0,4880,2972,1,79,6,10,4,0,4
654,1,4,0,357,1636,1,9,9,42,3,0,2
397,1,3,2,3844,3219,0,64,70,52,0,0,2
276,1,3,0,229,1885,0,29,11,36,2,1,0
426,2,3,2,2855,763,1,14,53,93,4,0,4
890,1,3,0,2697,4158,0,96,28,0,3,0,3
501,0,0,3,2816,3594,0,43,71,86,4,1,1
782,1,3,2,3107,3335,1,43,25,42,1,1,0
2,1,3,0,2500,3795,0,8,15,77,3,1,3
767,2,0,2,818,3945,1,71,68,32,4,1,0
920,0,0,0,3863,1179,0,18,22,21,0,0,2
492,2,2,2,4508,1308,0,32,17,92,1,0,4
525,1,2,1,4711,1815,0,3,6,0,4,0,3
131,0,1,1,4627,872,0,84,19,40,3,1,2
16,0,4,0,454,3549,1,8,26,13,4,1,1
996,2,1,2,827,2296,1,67,2,60,0,0,4
463,1,4,3,3462,2869,0,64,89,32,2,0,0
151,0,0,3,1011,3442,1,5,81,54,3,1,3
158,0,0,0,181,4029,0,29,11,40,1,0,4
243,2,2,3,1253,4935,0,22,83,18,1,0,4
157,2,1,2,3778,2158,0,11,3,5,3,0,3
495,2,3,0,2109,91,1,30,83,19,3,1,3
363,2,1,0,962,3048,1,77,52,54,0,1,3
685,0,2,3,146,2638,0,45,68,34,0,0,2
195,2,2,1,131,2107,0,30,38,78,0,0,4
83,0,0,0,1611,4989,0,44,18,34,0,1,0
616,2,2,3,2956,3456,0,85,50,68,4,0,4
425,1,2,1,1688,4794,1,29,40,40,1,0,0
817,2,2,3,1643,468,1,61,49,96,2,0,2
674,2,0,1,3886,2882,1,71,12,95,2,1,2
782,2,3,3,1486,1789,1,93,84,63,1,0,3
397,1,3,0,3904,3435,1,99,10,23,4,1,2
563,0,1,3,1975,1691,1,71,21,12,1,1,2
385,2,0,0,2668,844,0,64,80,97,1,0,4
550,1,2,2,3137,204,1,78,33,45,0,0,1
801,0,3,2,735,2073,1,13,75,51,1,0,1
312,0,2,0,906,2982,1,58,96,39,0,1,2
799,2,3,0,4366,2620,1,88,51,95,1,0,4
972,2,1,3,4652,3754,1,8,11,58,4,1,4
452,0,2,0,4180,1376,1,40,39,96,0,1,1
536,2,1,3,3635,1295,1,98,36,16,3,0,1
732,2,3,3,1839,4171,0,16,2,35,4,1,1
988,0,0,3,2709,1493,0,95,17,87,4,1,0
852,0,4,1,1901,767,1,89,93,70,0,1,0
22,2,4,2,4756,4827,1,28,52,23,0,1,0
749,1,3,1,4007,429,1,12,53,24,0,1,0
359,2,1,3,30,1393,1,35,86,37,0,1,2
162,2,3,0,3250,2138,0,0,74,99,3,1,1
266,0,1,3,1405,864,0,86,70,27,0,0,4
820,1,4,2,3498,785,1,5,65,46,2,0,1
423,2,3,3,2765,838,0,4,60,75,1,1,2
555,0,3,3,1372,3835,1,6,86,87,1,1,2
168,1,1,1,3220,2345,1,90,51,88,2,0,4
585,0,2,1,3373,3600,1,92,39,14,0,0,3
244,0,4,0,1259,817,0,69,18,16,4,0,1
806,1,2,2,3538,4965,0,89,93,13,1,1,1
872,1,3,0,2302,4508,1,66,13,59,4,0,0
961,1,3,3,492,4867,0,72,52,16,4,1,3
846,1,1,0,4451,444,1,62,34,36,0,0,3
273,2,2,1,165,710,1,35,55,47,1,1,4
920,0,3,1,3203,1677,1,90,13,60,3,0,4
94,1,3,2,1449,342,1,18,2,91,3,0,0
492,2,4,3,3976,1623,0,36,93,81,1,0,3
557,0,4,0,3683,1215,1,43,50,94,2,0,1
744,1,2,2,1201,1734,0,19,3,61,0,0,3
478,1,2,1,2655,886,1,64,12,9,2,1,1
709,1,4,3,2458,4664,0,67,52,79,4,0,4
933,1,3,3,4290,180,0,2,88,94,1,0,2
866,1,0,1,4402,1897,1,47,9,90,0,0,0
150,0,2,2,4999,4217,0,12,6,68,3,0,2
690,0,3,0,2006,3030,1,7,11,92,3,0,2
308,1,3,1,3279,3890,0,19,79,40,2,0,2
83,0,1,1,2483,2242,1,68,26,97,0,0,2
210,0,3,0,2789,754,0,40,2,66,2,0,4
8,1,3,3,4537,869,1,42,60,63,3,1,1
306,2,3,0,1017,1536,0,80,81,94,0,0,1
292,0,1,3,1625,3601,1,58,87,70,1,0,1
738,0,0,3,286,2726,1,19,59,84,2,0,4
791,1,1,3,1878,449,1,85,40,30,0,0,4
967,0,4,0,4866,2714,1,28,64,84,1,0,1
365,2,3,3,3429,419,1,34,37,39,2,0,0
538,0,2,3,1656,1626,1,67,25,35,4,1,2
849,1,3,3,1806,4686,1,63,27,17,3,1,4
360,1,4,3,3342,336,0,35,51,54,1,0,4
460,0,0,1,4336,3620,0,28,88,57,2,1,1
398,0,3,3,195,1171,1,25,82,90,1,0,0
102,2,4,1,1284,4282,1,12,59,72,0,1,1
681,2,0,0,1745,4398,0,37,61,73,1,1,0
689,2,2,1,263,1305,1,78,11,68,4,1,4
892,2,0,2,481,4290,0,41,95,28,0,0,2
431,0,4,3,2487,54,0,0,74,91,3,1,0
147,1,0,3,3974,1823,0,97,88,65,1,1,2
495,2,3,2,4431,2969,0,70,28,79,0,0,0
469,1,0,0,3242,3125,1,0,50,23,3,1,2
954,2,1,1,3132,2197,0,58,66,61,3,0,2
452,1,3,1,942,4046,0,81,71,27,3,1,4
219,2,1,3,3341,3061,0,18,82,17,3,1,4
149,1,1,2,2643,4198,0,56,95,70,1,1,4
906,0,4,0,981,1210,1,36,89,46,1,0,0
122,2,0,0,1963,4944,1,11,56,97,0,0,3
463,2,3,0,1696,1077,0,84,40,61,1,0,2
171,0,2,0,1195,2917,1,59,8,86,2,1,2
632,1,4,3,708,448,0,30,33,73,2,1,0
388,2,0,0,3684,3984,0,43,99,13,1,1,3
472,0,0,2,4170,2024,0,3,19,39,1,1,4
733,0,3,0,1411,1437,0,85,99,40,0,0,3
219,1,3,2,3047,3789,1,95,49,65,1,0,3
177,2,2,0,2610,4368,1,92,43,42,3,1,2
912,2,2,2,256,68,1,66,77,75,3,0,0
98,1,3,1,3944,2710,0,12,25,0,0,1,4
248,1,1,1,3488,3024,1,87,94,63,1,0,3
986,2,4,0,131,4311,0,37,36,69,1,0,2
238,2,1,1,4349,3373,1,48,91,49,0,0,2
420,0,0,0,3878,3647,0,76,27,3,4,0,2
865,0,2,2,1149,4794,0,2,33,79,4,1,3
790,1,3,0,370,869,0,13,1,86,1,1,3
370,1,4,1,2957,2942,0,90,92,55,3,0,1
820,2,1,1,1606,1331,1,61,4,21,4,0,0
519,1,2,1,2505,1557,1,41,22,4,0,0,0
136,0,0,3,1587,953,1,4,73,75,1,1,1
799,0,3,2,1804,1401,0,80,45,89,0,1,3
255,1,2,2,224,3081,1,55,50,3,4,1,4
249,2,2,2,3201,2230,0,59,21,42,1,0,2
132,2,4,2,4702,1638,0,67,84,48,0,0,2
77,0,2,3,1000,4600,1,93,65,8,4,0,3
49,0,2,3,3030,2617,0,33,29,46,4,1,1
978,1,2,3,2430,4920,1,66,67,96,4,0,0
114,2,0,0,2252,2440,0,39,85,55,4,0,0
622,2,0,1,3666,811,0,28,85,12,3,1,1
388,2,4,2,1463,3452,0,75,17,25,3,0,0
425,1,2,2,2705,1716,0,56,56,44,3,0,3
840,2,1,2,3394,667,1,10,83,68,1,0,2
870,1,4,1,843,3547,0,94,99,39,0,0,1
371,0,2,0,156,2702,1,39,50,37,3,1,0
831,1,4,0,1423,2982,0,22,71,10,2,0,1
591,1,2,2,4777,3878,0,26,74,90,0,1,4
16,2,2,3,2030,252,1,0,44,92,2,1,2
650,1,4,0,1723,4733,1,32,33,6,0,1,2
423,2,2,2,2555,2607,1,46,21,93,4,1,4
39,2,4,1,3844,4173,0,90,95,71,4,0,2
171,2,4,0,4578,1353,0,93,72,26,4,1,1
173,0,4,0,3576,2350,0,49,70,41,4,1,1
677,0,3,3,3911,3104,1,55,74,38,0,0,4
901,0,2,2,1679,1578,0,26,9,2,0,1,3
387,1,2,0,4494,4900,1,67,76,89,4,1,2
434,0,1,3,2389,4014,1,53,45,4,2,1,1
520,2,2,1,2560,479,0,46,24,36,4,1,4
541,2,3,2,2909,2210,1,16,37,68,1,1,2
976,1,2,3,2893,189,1,68,94,60,0,0,1
599,0,3,2,4085,1269,1,4,68,43,0,0,3
